GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,TEAM_LABEL,SHOT_GROUP
Shot Chart Detail,0021500788,5,101106,Andrew Bogut,1610612744,Golden State Warriors,1,11,6,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11.0,-37.0,111.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,10,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,16,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30.0,-156.0,259.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,12,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,59,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,12.0,16.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,20,203084,Harrison Barnes,1610612744,Golden State Warriors,1,9,10,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8.0,6.0,82.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,21,101106,Andrew Bogut,1610612744,Golden State Warriors,1,9,8,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-9.0,18.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,24,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,30,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12.0,-117.0,47.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,27,202691,Klay Thompson,1610612744,Golden State Warriors,1,8,27,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-227.0,47.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,30,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,2.0,11.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,39,203110,Draymond Green,1610612744,Golden State Warriors,1,7,21,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,15.0,28.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,41,101106,Andrew Bogut,1610612744,Golden State Warriors,1,7,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,132.0,129.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,47,203084,Harrison Barnes,1610612744,Golden State Warriors,1,6,52,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,228.0,28.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,50,202691,Klay Thompson,1610612744,Golden State Warriors,1,6,33,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,57,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,57,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13.0,104.0,90.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,64,202691,Klay Thompson,1610612744,Golden State Warriors,1,5,16,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,1.0,65.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,70,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,168.0,193.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,75,202691,Klay Thompson,1610612744,Golden State Warriors,1,4,23,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,77,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,59,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-184.0,174.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,79,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-70.0,242.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,82,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,2,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-228.0,2.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,84,202691,Klay Thompson,1610612744,Golden State Warriors,1,2,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,63.0,170.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,95,201578,Marreese Speights,1610612744,Golden State Warriors,1,1,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,12.0,18.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,100,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,20,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-209.0,170.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,114,201578,Marreese Speights,1610612744,Golden State Warriors,1,0,29,Made Shot,Fadeaway Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,20.0,257.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,117,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29.0,137.0,264.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,123,201578,Marreese Speights,1610612744,Golden State Warriors,2,11,27,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-104.0,124.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,126,201578,Marreese Speights,1610612744,Golden State Warriors,2,11,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,38.0,242.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,139,2738,Andre Iguodala,1610612744,Golden State Warriors,2,10,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,204.0,165.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,141,203084,Harrison Barnes,1610612744,Golden State Warriors,2,10,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,119.0,106.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,143,2571,Leandro Barbosa,1610612744,Golden State Warriors,2,9,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,137.0,223.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,149,2733,Shaun Livingston,1610612744,Golden State Warriors,2,9,7,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-7.0,11.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,157,201578,Marreese Speights,1610612744,Golden State Warriors,2,8,35,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-133.0,121.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,159,2571,Leandro Barbosa,1610612744,Golden State Warriors,2,8,8,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,19.0,18.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,165,2738,Andre Iguodala,1610612744,Golden State Warriors,2,7,56,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,20.0,247.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,177,101106,Andrew Bogut,1610612744,Golden State Warriors,2,7,3,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-11.0,18.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,192,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,6,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,12.0,16.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,204,202691,Klay Thompson,1610612744,Golden State Warriors,2,5,30,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-29.0,13.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,216,202691,Klay Thompson,1610612744,Golden State Warriors,2,4,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22.0,-192.0,116.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,226,202691,Klay Thompson,1610612744,Golden State Warriors,2,4,9,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12.0,119.0,36.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,229,202691,Klay Thompson,1610612744,Golden State Warriors,2,3,46,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,63.0,46.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,252,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,46,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31.0,-24.0,311.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,269,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,11,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,9.0,52.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,270,101106,Andrew Bogut,1610612744,Golden State Warriors,2,2,10,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-20.0,16.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,292,2738,Andre Iguodala,1610612744,Golden State Warriors,2,1,19,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-16.0,77.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,300,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,46,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-20.0,3.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,318,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-30.0,254.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,328,202691,Klay Thompson,1610612744,Golden State Warriors,3,10,25,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-101.0,120.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,332,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,54,Missed Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24.0,-240.0,7.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,336,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,23,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,0.0,16.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,345,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,55.0,252.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,349,202691,Klay Thompson,1610612744,Golden State Warriors,3,8,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16.0,-168.0,23.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,353,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,58,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,22.0,16.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,358,202691,Klay Thompson,1610612744,Golden State Warriors,3,7,17,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-228.0,41.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,360,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,191.0,170.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,363,101106,Andrew Bogut,1610612744,Golden State Warriors,3,7,1,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-1.0,47.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,374,202691,Klay Thompson,1610612744,Golden State Warriors,3,6,2,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-230.0,11.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,379,101106,Andrew Bogut,1610612744,Golden State Warriors,3,5,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,16.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,386,201578,Marreese Speights,1610612744,Golden State Warriors,3,4,29,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-6.0,2.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,390,2571,Leandro Barbosa,1610612744,Golden State Warriors,3,4,8,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-4.0,7.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,394,201578,Marreese Speights,1610612744,Golden State Warriors,3,3,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,115.0,149.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,397,2738,Andre Iguodala,1610612744,Golden State Warriors,3,3,13,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12.0,48.0,111.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,412,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,2,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-45.0,262.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,430,2571,Leandro Barbosa,1610612744,Golden State Warriors,3,1,38,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,18.0,24.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,415,2571,Leandro Barbosa,1610612744,Golden State Warriors,3,1,36,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,4.0,31.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,417,203084,Harrison Barnes,1610612744,Golden State Warriors,3,1,34,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,5.0,26.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,418,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-99.0,249.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,428,201578,Marreese Speights,1610612744,Golden State Warriors,3,0,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,110.0,141.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,431,2738,Andre Iguodala,1610612744,Golden State Warriors,3,0,48,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-232.0,2.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,434,201578,Marreese Speights,1610612744,Golden State Warriors,3,0,20,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,28.0,31.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,441,2738,Andre Iguodala,1610612744,Golden State Warriors,4,11,43,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-6.0,249.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,444,203084,Harrison Barnes,1610612744,Golden State Warriors,4,11,11,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,19.0,267.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,449,203084,Harrison Barnes,1610612744,Golden State Warriors,4,10,47,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,181.0,183.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,453,2571,Leandro Barbosa,1610612744,Golden State Warriors,4,10,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-2.0,21.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,539,2571,Leandro Barbosa,1610612744,Golden State Warriors,4,9,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18.0,-164.0,90.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,464,2738,Andre Iguodala,1610612744,Golden State Warriors,4,9,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18.0,-155.0,105.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,465,101106,Andrew Bogut,1610612744,Golden State Warriors,4,9,30,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,0.0,11.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,467,101106,Andrew Bogut,1610612744,Golden State Warriors,4,9,28,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,2.0,16.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,478,203084,Harrison Barnes,1610612744,Golden State Warriors,4,8,40,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12.0,102.0,67.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,486,203084,Harrison Barnes,1610612744,Golden State Warriors,4,7,58,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-14.0,13.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,491,203084,Harrison Barnes,1610612744,Golden State Warriors,4,7,21,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9.0,-71.0,70.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,494,202691,Klay Thompson,1610612744,Golden State Warriors,4,6,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-183.0,165.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,505,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,210.0,169.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,515,203084,Harrison Barnes,1610612744,Golden State Warriors,4,5,19,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,135.0,110.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,521,2733,Shaun Livingston,1610612744,Golden State Warriors,4,4,51,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13.0,132.0,46.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,523,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,38,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10.0,87.0,67.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Mid-range
Shot Chart Detail,0021500788,528,202691,Klay Thompson,1610612744,Golden State Warriors,4,3,51,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,236.0,-19.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,532,202691,Klay Thompson,1610612744,Golden State Warriors,4,3,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,212.0,129.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,534,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,207.0,169.0,1,0,20160209,GSW,HOU,2015-16,Warriors 2015-16,Three
Shot Chart Detail,0021500788,551,2738,Andre Iguodala,1610612744,Golden State Warriors,4,2,56,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,557,203110,Draymond Green,1610612744,Golden State Warriors,4,2,10,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-2.0,7.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
Shot Chart Detail,0021500788,565,203084,Harrison Barnes,1610612744,Golden State Warriors,4,1,51,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160209,GSW,HOU,2015-16,Warriors 2015-16,Rim
